5.479120971119266770e-01,2.432005837034421525e+00
-1.222431204958953632e-01,3.078933846289427789e-02
7.171958398227649134e-01,5.847128548956042948e+00
3.947360581187278061e-01,5.625452536951741633e-01
-8.116453042247009364e-01,3.524493571555997184e-01
9.512447032735118491e-01,1.466943855404510089e+01
5.222794039807059363e-01,2.068215615473744329e+00
5.721286105539076239e-01,2.859602313862620981e+00
-7.437727346489082514e-01,9.752582845985620086e-01
-9.922812420886573115e-02,-4.453556390204065074e-02
-2.584039515348375282e-01,-1.137797406126356131e-01
8.535299776972036234e-01,1.026413578004824245e+01
2.877302401613290872e-01,1.861357825276894473e-01
6.455232265416599446e-01,4.222163731752745619e+00
-1.131716023453377407e-01,2.823135705597745737e-02
-5.455225564304462260e-01,-9.582039116990693772e-01
1.091695740316696028e-01,-4.926204110599775865e-03
-8.723654877916493522e-01,-4.908745588192670040e-01
6.552623439851641418e-01,4.534125066496928369e+00
2.633287982441296915e-01,7.906027176076035889e-02
5.161754801707476581e-01,2.051791035984142919e+00
-2.909480637402632741e-01,-2.916903925533936848e-01
9.413960487898065388e-01,1.416689110732350265e+01
7.862422426443953505e-01,7.964994540317464455e+00
5.567669941475237305e-01,2.646965860934140213e+00
-6.107225842960648521e-01,-2.523540933823664734e-01
-6.655799254593164349e-02,-3.038127079014805651e-02
-9.123924684255424467e-01,-8.983372861203584581e-01
-6.914210158649043425e-01,7.987932841468300404e-01
3.660979064849092524e-01,2.685111418273760098e-01
4.895243118156342721e-01,1.637304675168412382e+00
9.350194648684200249e-01,1.384672561199699103e+01
-3.483492837236961126e-01,8.329886713546251764e-01
-2.590805879302622294e-01,-1.794357054624998171e-01
-6.088837744838415666e-02,-6.981806976897869665e-02
-6.210572818314286092e-01,-8.916725393716021242e-02
-7.401569893290567137e-01,1.021570534839780775e+00
-4.859014754813251180e-02,1.066525055694324611e-02
-5.461813018982317747e-01,-8.949162858119700248e-01
3.396279893650206994e-01,8.326042603635397388e-02
-1.256961622553385283e-01,3.713029397763509265e-03
6.653563921156748773e-01,4.684025432188976268e+00
4.005302040044982359e-01,6.295906695328715719e-01
-3.752667172359178682e-01,5.819712574502025060e-01
6.645196027904021197e-01,4.761087884592744679e+00
6.095287149936037263e-01,3.511247053032285681e+00
-2.250432419396510841e-01,-1.244714346106176039e-01
-4.233437921395117876e-01,-4.522103157295911946e-02
3.649910079499509852e-01,3.104602962555906842e-01
-7.204950327813803845e-01,9.121125912658472057e-01
-6.001835950497833583e-01,-3.534738278240148190e-01
-9.852754604979889752e-01,-8.056304699982661521e-01
5.738487550042767893e-01,2.846389277709470811e+00
3.297017131840642712e-01,3.461563077654380427e-01
4.103307572526702085e-01,7.646753168008222357e-01
5.614580620439357794e-01,2.634615745563417821e+00
-8.216844892332009209e-02,8.442095851912029270e-02
1.374823919057874821e-01,5.372875476866547512e-02
-7.204060037446851084e-01,9.815917062056596087e-01
-7.709398529280531154e-01,9.222077607576472102e-01
3.368059235809433005e-01,6.347870326622245818e-02
-5.780758771373495364e-02,-2.949566635172216726e-03
1.304722129623776539e-01,-1.524677966773217361e-02
5.299977148320511589e-01,2.241573360388306124e+00
2.694366400011816154e-01,1.803105488685816105e-01
1.071588013159916475e-01,1.057805057638475967e-02
1.184143214908270902e-01,-2.621611867824722580e-02
-3.920998038747756098e-01,3.974692596767285813e-01
-9.383643308641211878e-01,-1.001586976082975422e+00
-1.265652215352752741e-01,-8.289305444512273802e-02
-5.708306543609416028e-01,-8.329435877478401640e-01
-1.829427125507276930e-01,-2.072419748657242447e-02
7.068061465363322249e-01,5.513295406956972400e+00
-5.321210282693185079e-01,-9.815698554806563392e-01
-8.833945166218679645e-01,-6.562263922337574495e-01
-4.372322159560069199e-01,-2.064213319746032727e-01
-4.128124844666327675e-01,6.619909465702281115e-02
3.238330294537901111e-01,3.046515498623143525e-01
1.140643046825566831e-01,-7.973271858441920504e-03
5.677964182128270032e-01,2.806984403935168793e+00
3.286270806547750833e-01,3.207644723103402762e-01
-1.872262771198589526e-01,-7.563154413101022544e-02
6.280407693320693152e-01,3.939169459397647621e+00
-6.660541601845921811e-01,4.866043134543802662e-01
-9.545758537322790449e-01,-9.688496582071944863e-01
-8.199042784487164948e-01,3.107486912328499828e-01
4.447187011929005784e-01,1.138557898403625979e+00
-7.624553949722523427e-02,9.227628808276731875e-02
-6.774564419327964160e-01,6.339483555330563957e-01
2.089550206727075476e-03,-6.895738957994104745e-02
-6.953757945736631640e-01,7.949053769918118517e-01
3.926407501554720625e-01,5.894071041599384664e-01
-1.076874488519385942e-01,1.490569206804653012e-02
-2.379575478070350414e-01,-1.026796414226795601e-01
-3.969758217042469450e-01,2.665211639480568051e-01
2.605651862377769135e-01,1.798703175403628673e-01
-2.763747788932191529e-01,-2.301179574727982569e-01
-8.247001613677980014e-01,2.525656804930953014e-01
-7.639881957589693684e-01,1.037030157438995515e+00
9.237953290990290611e-01,1.330785589382876566e+01
8.171613814152141053e-01,8.943479200806889295e+00
3.994142676214991194e-01,5.984104848271504240e-01
-4.682600770809608459e-01,-7.653270368763656073e-01
9.383527546954477661e-01,1.397277798080029676e+01
5.575018079315892106e-01,2.579614480943324573e+00
4.337803783179912109e-01,9.106362898196814770e-01
-1.012769957124226572e-01,7.780758774612245299e-02
-4.555168763096819617e-01,-5.086756250730867235e-01
-8.072180756930014134e-01,4.612287186349805501e-01
8.052047930876833348e-01,8.489961642098034389e+00
-8.844742033277785964e-02,-1.417890938269836427e-02
-5.952732704095393679e-01,-4.274014224674194673e-01
-3.880867516986949983e-01,4.440186534280665120e-01
1.584391378837919362e-01,5.835302815102538787e-02
-6.464544341215365808e-01,2.588953623856407038e-01
7.132285681847509995e-01,5.788424597212254774e+00
5.170390596704201869e-01,1.955156498823680922e+00
4.389259119018735777e-01,9.412565718416022742e-01
-1.358139204497925689e-01,-3.311925456307503873e-02
2.546176814048863868e-01,1.348800822982168801e-01
1.681959378254711535e-01,-2.624056739973621571e-02
2.996932031096399829e-01,2.136142529292642256e-01
-8.311113577202218217e-01,1.022227863802749603e-01
-1.683851956587807397e-01,-1.459949773055650435e-01
-9.167716522762150433e-01,-9.723321131934494765e-01
-1.201836151096213889e-02,2.034930713224423343e-02
-3.402775753344293719e-01,9.435858390050809730e-01
-7.109516222679062025e-01,8.879365575947874012e-01
-7.931940645548967161e-01,6.277002905250901321e-01
1.752891443554240869e-01,9.420823370137512698e-02
-6.588140629262277947e-01,4.805001128443587288e-01
8.502402367535943917e-01,1.012033855902329016e+01
1.621222794007899370e-01,1.069048489703136595e-02
-3.062603909303258654e-01,-2.612738174700546256e-01
1.818309829628335095e-01,7.148529339832090934e-02
-9.543922579406050044e-01,-9.743173920708678715e-01
9.171184264828906585e-01,1.300408212220734860e+01
-3.539312611419953569e-02,6.239002441805851021e-03
5.654704545005724281e-01,2.804042314970832894e+00
-8.345400001551228630e-01,5.298149535808877736e-02
-2.668333832367930647e-02,3.908244739534628281e-02
-1.858601129095815985e-02,4.348977573181123796e-02
8.756529099499656965e-01,1.110017931249927159e+01
1.434561047521507593e-01,-6.678898635436013309e-02
-5.302119788609238604e-02,7.598219715238897776e-02
-4.660486738162128439e-01,-6.371369416986574219e-01
-3.368620053148956295e-01,8.568497831034520562e-01
4.134480494307557485e-02,-3.512557873415840526e-02
-1.221770793899066287e-01,2.400358316910591178e-02
-9.567758402393391481e-01,-9.910730316926739114e-01
6.525838483887156372e-01,4.366544937640754576e+00
7.923215436795334465e-01,8.150965342785324808e+00
-7.195018220027784572e-01,9.270923350056242684e-01
1.080722870780987943e-01,-2.980972258493224530e-02
-7.828485177291129027e-01,7.441955251582201836e-01
3.444801860796233850e-01,1.390079368431962059e-01
-4.375324323219833555e-01,-2.513474120855535565e-01
3.188452693838035312e-01,3.048782644817877863e-01
4.539892285737652244e-01,1.222561791972456957e+00
5.372949838353140439e-01,2.345484902175614117e+00
-7.845181080882068780e-01,7.034188332809616639e-01
8.320236902752158326e-01,9.446624151995276719e+00
-5.395720182102383689e-01,-9.660565921313979398e-01
-9.251748876476404426e-01,-9.557522954679832372e-01
1.097049387829667211e-01,4.918953423756623755e-02
-2.581554322751224984e-01,-1.098792701815872880e-01
6.595794862648263202e-01,4.544588105179975024e+00
6.165029441286036249e-01,3.625005780637664099e+00
-3.657222143545693083e-01,7.188923257522493726e-01
9.057987901394899399e-01,1.244821435552460720e+01
-4.181643237197627538e-01,2.037932502817343949e-02
3.011425846342907775e-02,1.105447427513607944e-01
-4.880698188647945024e-01,-8.875085847428731967e-01
8.720871400979266497e-01,1.101434733868140015e+01
-6.707843648359637090e-01,6.481995345516543550e-01
-9.101787612153420248e-01,-8.800145898257556443e-01
-1.298058799939241226e-01,9.939487352195268410e-02
9.847511281116740900e-01,1.647725532644413704e+01
7.833545325098278944e-01,7.811206591029693058e+00
4.972160389138984282e-01,1.713239640347544057e+00
7.815849817570497127e-01,7.721905608866135751e+00
7.868932793957263971e-01,7.919366256857763631e+00
3.771672077289811575e-02,4.274443479400721196e-02
-3.681418963384139875e-01,7.056418536320832047e-01
5.440248642219760455e-01,2.486195440684202840e+00
3.233225263355221646e-01,2.656462495283109515e-01
-2.526845422525798579e-01,-1.456786352484217839e-01
-8.110666638769694625e-01,5.249589678867554454e-01
4.935792226980519892e-01,1.724664822423675137e+00
-4.750789681542706422e-01,-7.826157097390992190e-01
8.736263010675584528e-01,1.102185360284381765e+01
-5.180588499886304987e-01,-1.043683269866549912e+00
-7.544841351770279481e-01,9.955316275992622810e-01
6.622253442498122755e-01,4.581804199710616921e+00
-6.934313667510119128e-01,8.350186255964259230e-01
-6.414633836845218262e-01,1.927222571531751194e-01
1.987655830416870106e-01,9.939687923826512339e-02
7.491240816749289433e-01,6.729265442508444828e+00
-6.071306685708535156e-01,-3.662731316413757598e-01
-3.793526541998104573e-01,5.699795365800056635e-01
5.548096764823551297e-01,2.621469639288715126e+00
9.436528521219347265e-01,1.428710393468101358e+01
1.482372404684628719e-03,-4.047266039561399353e-02
-7.122049948974984446e-01,9.854423856521479230e-01
-9.721274245835969108e-01,-9.399136954253097809e-01
-5.406879400022894799e-01,-9.934019928702696456e-01
-7.363555644269579314e-01,9.515645912390885419e-01
3.553173472257149523e-01,2.774254638078656465e-01
-7.563349907429377517e-01,9.712320452201848031e-01
1.265986324126600060e-02,3.026590097065923538e-02
3.885248712857729547e-01,5.788916789937964547e-01
1.622332184418047163e-01,1.747917920198892305e-01
-6.004486966798847636e-01,-4.914381856492097689e-01
6.082490523645254221e-01,3.473073583245358975e+00
4.308142592316033248e-01,9.196282667086531637e-01
4.779680078310835079e-01,1.461269364364279788e+00
-7.378844968853734976e-01,9.434798527351214714e-01
-7.524923926993107859e-01,9.427416182734345007e-01
8.551251020130152813e-01,1.025347385287058977e+01
-2.048436123501187200e-01,-5.201126933777819317e-02
-3.981026164381205046e-01,3.092107373013610050e-01
-2.283190929693335036e-02,2.395621575926800903e-02
3.257284255271648554e-01,3.018621230945573441e-01
9.112465140939398633e-01,1.272924821220400204e+01
-4.271075462358899788e-01,-1.417851793121606696e-01
8.496168586240542275e-01,1.020721414332737176e+01
-9.502810172274873679e-01,-9.814361070876690407e-01
1.103960846536493623e-01,-8.236079997944867337e-02
2.679502233621702256e-01,1.037860808737051665e-01
-7.882051924984934121e-01,5.896906777291210933e-01
-7.193208058721747289e-01,9.797722728165612072e-01
-1.617713613673923412e-01,-3.995867894009649118e-02
9.324638242863634296e-01,1.368715060590315247e+01
1.920851064687456589e-01,1.572447397579449513e-01
8.660464432004224555e-01,1.077492441945539703e+01
6.087218312259414787e-01,3.555098997707125896e+00
-6.523679688941697030e-02,-4.877477318143116913e-02
5.695268985043748788e-01,2.779928047081285492e+00
-9.643264320460245287e-01,-9.449353564072354716e-01
-7.817120064685301184e-01,7.537541940378386096e-01
6.588572297654726739e-01,4.433905075675780516e+00
5.936341766503234751e-01,3.234960883961722988e+00
-5.347185160671326098e-01,-9.854181455018821145e-01
